,Unnamed: 0,LATITUDE,LONGITUDE,month,hour,is_taxi_related,weekend,TIME,weekday
0,0,40.499,-74.253,2,16,No,False,1,True
1,1,40.499,-74.253,3,1,No,True,1,False
2,2,40.499,-74.247,3,8,No,False,1,True
3,3,40.499,-74.247,3,21,No,False,1,True
4,4,40.499,-74.247,4,17,No,False,1,True
5,5,40.499,-74.236,2,11,No,False,1,True
6,6,40.504,-74.253,1,16,No,False,1,True
7,7,40.504,-74.253,5,12,No,False,1,True
8,8,40.504,-74.247,1,15,No,True,1,False
9,9,40.504,-74.247,3,20,No,False,1,True
10,10,40.504,-74.247,5,19,No,False,1,True
11,11,40.504,-74.241,1,23,No,False,1,True
12,12,40.504,-74.241,3,13,No,True,1,False
13,13,40.504,-74.236,1,16,No,False,1,True
14,14,40.504,-74.236,2,23,No,False,1,True
15,15,40.508,-74.253,1,11,No,False,1,True
16,16,40.508,-74.253,2,9,No,False,1,True
17,17,40.508,-74.253,2,16,No,False,1,True
18,18,40.508,-74.253,2,18,No,False,1,True
19,19,40.508,-74.253,3,13,No,True,1,False
20,20,40.508,-74.253,4,10,No,True,1,False
21,21,40.508,-74.253,4,16,No,False,1,True
22,22,40.508,-74.253,5,15,No,False,1,True
23,23,40.508,-74.253,5,19,No,False,1,True
24,24,40.508,-74.247,1,19,No,False,1,True
25,25,40.508,-74.247,3,11,No,True,1,False
26,26,40.508,-74.247,3,16,No,False,1,True
27,27,40.508,-74.247,4,9,No,False,1,True
28,28,40.508,-74.247,4,17,No,False,1,True
29,29,40.508,-74.247,4,19,No,False,1,True
30,30,40.508,-74.247,5,8,No,False,1,True
31,31,40.508,-74.247,5,16,No,False,1,True
32,32,40.508,-74.241,1,17,No,True,1,False
33,33,40.508,-74.241,3,19,No,True,1,False
34,34,40.508,-74.241,4,5,No,True,1,False
35,35,40.508,-74.236,2,8,No,False,1,True
36,36,40.508,-74.236,4,8,No,False,2,True
37,37,40.508,-74.236,4,14,No,False,1,True
38,38,40.508,-74.225,1,12,No,False,1,True
39,39,40.508,-74.225,1,21,No,False,1,True
40,40,40.508,-74.21300000000001,1,19,No,False,1,True
41,41,40.508,-74.21300000000001,1,22,No,False,1,True
42,42,40.508,-74.21300000000001,2,16,No,True,1,False
43,43,40.512,-74.253,2,4,No,True,1,False
44,44,40.512,-74.253,2,14,No,False,1,True
45,45,40.512,-74.253,4,18,No,False,1,True
46,46,40.512,-74.253,5,8,No,False,1,True
47,47,40.512,-74.247,1,9,No,False,1,True
48,48,40.512,-74.247,1,19,No,False,1,True
49,49,40.512,-74.247,3,14,No,True,1,False
50,50,40.512,-74.247,4,18,No,False,1,True
51,51,40.512,-74.247,5,16,No,False,1,True
52,52,40.512,-74.247,5,21,No,False,1,True
53,53,40.512,-74.241,1,8,No,True,1,False
54,54,40.512,-74.241,2,20,No,False,1,True
55,55,40.512,-74.241,3,13,No,False,1,True
56,56,40.512,-74.241,3,16,No,False,1,True
57,57,40.512,-74.241,3,17,No,False,1,True
58,58,40.512,-74.241,4,9,No,False,1,True
59,59,40.512,-74.241,4,19,No,False,1,True
60,60,40.512,-74.241,5,0,No,True,1,False
61,61,40.512,-74.241,5,9,No,False,1,True
62,62,40.512,-74.236,3,18,No,False,1,True
63,63,40.512,-74.236,3,18,No,True,1,False
64,64,40.512,-74.236,5,16,No,False,1,True
65,65,40.512,-74.208,2,12,No,True,1,False
66,66,40.512,-74.208,3,16,No,False,1,True
67,67,40.512,-74.197,4,22,No,False,1,True
68,68,40.516,-74.241,2,18,No,False,1,True
69,69,40.516,-74.241,3,21,No,False,1,True
70,70,40.516,-74.241,4,15,No,False,1,True
71,71,40.516,-74.236,1,12,No,False,1,True
72,72,40.516,-74.236,1,17,No,False,1,True
73,73,40.516,-74.236,1,17,No,True,1,False
74,74,40.516,-74.236,1,18,No,False,1,True
75,75,40.516,-74.236,2,11,No,False,1,True
76,76,40.516,-74.236,3,12,No,False,1,True
77,77,40.516,-74.236,3,16,No,False,1,True
78,78,40.516,-74.236,3,17,No,False,1,True
79,79,40.516,-74.236,4,14,No,False,1,True
80,80,40.516,-74.236,5,12,No,True,1,False
81,81,40.516,-74.236,5,13,No,False,1,True
82,82,40.516,-74.236,5,15,No,False,1,True
83,83,40.516,-74.21300000000001,3,12,No,False,1,True
84,84,40.516,-74.208,2,12,No,False,1,True
85,85,40.516,-74.208,2,16,No,False,1,True
86,86,40.516,-74.208,2,17,No,False,1,True
87,87,40.516,-74.208,3,10,No,False,1,True
88,88,40.516,-74.208,3,17,No,False,1,True
89,89,40.516,-74.208,3,18,No,False,1,True
90,90,40.516,-74.208,5,14,No,False,1,True
91,91,40.516,-74.202,1,13,No,False,1,True
92,92,40.516,-74.202,1,20,No,False,1,True
93,93,40.516,-74.202,2,22,No,False,1,True
94,94,40.516,-74.202,4,20,No,False,1,True
95,95,40.516,-74.202,5,22,No,False,1,True
96,96,40.516,-74.197,1,15,No,False,1,True
97,97,40.516,-74.197,3,7,No,False,1,True
98,98,40.516,-74.197,3,18,No,False,1,True
99,99,40.516,-74.197,4,8,No,False,1,True
100,100,40.516,-74.197,4,14,No,True,1,False
101,101,40.516,-74.197,5,11,No,False,1,True
102,102,40.52,-74.241,2,10,No,False,1,True
103,103,40.52,-74.241,3,8,No,False,1,True
104,104,40.52,-74.241,5,11,No,True,1,False
105,105,40.52,-74.241,5,13,No,False,1,True
106,106,40.52,-74.241,5,15,No,False,1,True
107,107,40.52,-74.241,5,16,No,False,1,True
108,108,40.52,-74.236,1,20,No,False,1,True
109,109,40.52,-74.236,2,12,No,False,1,True
110,110,40.52,-74.236,2,15,No,False,1,True
111,111,40.52,-74.236,2,19,No,False,1,True
112,112,40.52,-74.236,3,12,No,False,1,True
113,113,40.52,-74.236,3,20,No,False,1,True
114,114,40.52,-74.236,4,21,No,False,1,True
115,115,40.52,-74.236,5,7,No,False,1,True
116,116,40.52,-74.236,5,13,No,False,1,True
117,117,40.52,-74.236,5,14,No,False,1,True
118,118,40.52,-74.236,5,16,No,False,1,True
119,119,40.52,-74.236,5,17,No,False,1,True
120,120,40.52,-74.219,1,11,No,False,1,True
121,121,40.52,-74.219,1,20,No,False,1,True
122,122,40.52,-74.219,1,22,No,False,1,True
123,123,40.52,-74.219,2,7,No,False,1,True
124,124,40.52,-74.219,2,16,No,False,1,True
125,125,40.52,-74.219,2,16,No,True,1,False
126,126,40.52,-74.219,2,17,No,False,1,True
127,127,40.52,-74.219,3,14,No,False,1,True
128,128,40.52,-74.219,3,15,No,False,1,True
129,129,40.52,-74.219,3,20,No,False,1,True
130,130,40.52,-74.219,4,9,No,True,1,False
131,131,40.52,-74.219,4,10,No,False,1,True
132,132,40.52,-74.219,4,11,No,True,1,False
133,133,40.52,-74.219,4,12,No,False,1,True
134,134,40.52,-74.219,4,17,No,False,1,True
135,135,40.52,-74.219,4,18,No,False,1,True
136,136,40.52,-74.219,5,12,No,False,1,True
137,137,40.52,-74.219,5,13,No,True,1,False
138,138,40.52,-74.219,5,15,No,False,1,True
139,139,40.52,-74.21300000000001,1,8,No,False,1,True
140,140,40.52,-74.21300000000001,1,9,No,False,1,True
141,141,40.52,-74.21300000000001,3,17,No,False,1,True
142,142,40.52,-74.208,5,7,No,False,1,True
143,143,40.52,-74.202,5,18,No,False,1,True
144,144,40.52,-74.191,2,8,No,False,1,True
145,145,40.52,-74.191,4,5,No,False,1,True
146,146,40.52,-74.191,5,8,No,False,1,True
147,147,40.52,-74.175,3,12,No,False,1,True
148,148,40.52,-74.175,5,16,No,False,1,True
149,149,40.524,-74.241,1,9,No,False,1,True
150,150,40.524,-74.241,1,23,No,False,1,True
151,151,40.524,-74.241,2,12,No,False,1,True
152,152,40.524,-74.241,3,19,No,False,1,True
153,153,40.524,-74.241,4,16,No,True,1,False
154,154,40.524,-74.241,5,8,No,False,1,True
155,155,40.524,-74.236,1,7,No,True,1,False
156,156,40.524,-74.236,1,10,No,False,1,True
157,157,40.524,-74.236,1,14,No,False,1,True
158,158,40.524,-74.236,1,17,No,False,2,True
159,159,40.524,-74.236,1,18,No,True,1,False
160,160,40.524,-74.236,2,13,No,False,2,True
161,161,40.524,-74.236,2,15,No,False,1,True
162,162,40.524,-74.236,2,18,No,False,1,True
163,163,40.524,-74.236,2,23,No,True,1,False
164,164,40.524,-74.236,3,14,No,False,2,True
165,165,40.524,-74.236,3,16,No,True,1,False
166,166,40.524,-74.236,3,18,No,False,2,True
167,167,40.524,-74.236,4,9,No,False,1,True
168,168,40.524,-74.236,4,19,No,False,1,True
169,169,40.524,-74.236,5,12,No,True,1,False
170,170,40.524,-74.236,5,14,No,False,1,True
171,171,40.524,-74.236,5,18,No,False,1,True
172,172,40.524,-74.236,5,19,No,False,2,True
173,173,40.524,-74.23,1,7,No,False,1,True
174,174,40.524,-74.23,1,16,No,False,1,True
175,175,40.524,-74.23,1,18,No,False,1,True
176,176,40.524,-74.23,1,19,No,True,1,False
177,177,40.524,-74.23,2,12,No,False,1,True
178,178,40.524,-74.23,3,16,No,False,2,True
179,179,40.524,-74.23,5,6,No,False,1,True
180,180,40.524,-74.23,5,11,No,False,1,True
181,181,40.524,-74.23,5,15,No,False,1,True
182,182,40.524,-74.225,1,9,No,True,1,False
183,183,40.524,-74.225,2,9,No,True,1,False
184,184,40.524,-74.225,4,8,No,False,1,True
185,185,40.524,-74.219,1,18,No,True,1,False
186,186,40.524,-74.219,1,21,No,True,1,False
187,187,40.524,-74.208,1,9,No,True,1,False
188,188,40.524,-74.208,4,15,No,False,1,True
189,189,40.524,-74.202,1,8,No,False,1,True
190,190,40.524,-74.202,2,11,No,False,1,True
191,191,40.524,-74.202,2,12,No,False,1,True
192,192,40.524,-74.202,2,16,No,False,1,True
193,193,40.524,-74.202,3,9,No,False,1,True
194,194,40.524,-74.202,4,11,No,False,1,True
195,195,40.524,-74.202,4,13,No,False,2,True
196,196,40.524,-74.202,4,14,No,False,2,True
197,197,40.524,-74.202,5,11,No,True,1,False
198,198,40.524,-74.202,5,13,No,False,1,True
199,199,40.524,-74.202,5,16,No,False,1,True
200,200,40.524,-74.197,1,9,No,False,1,True
201,201,40.524,-74.197,3,8,No,False,1,True
202,202,40.524,-74.197,3,14,No,False,1,True
203,203,40.524,-74.197,5,11,No,False,1,True
204,204,40.524,-74.197,5,17,No,False,1,True
205,205,40.524,-74.191,2,7,No,False,1,True
206,206,40.524,-74.191,5,9,No,False,1,True
207,207,40.524,-74.186,2,19,No,False,1,True
208,208,40.524,-74.186,5,8,No,False,1,True
209,209,40.524,-74.18,1,8,No,False,1,True
210,210,40.524,-74.18,1,14,No,False,1,True
211,211,40.524,-74.18,2,1,No,False,1,True
212,212,40.524,-74.18,2,15,No,False,1,True
213,213,40.524,-74.18,3,6,No,False,1,True
214,214,40.524,-74.18,3,10,No,False,1,True
215,215,40.524,-74.18,3,12,No,False,1,True
216,216,40.524,-74.18,3,14,No,False,1,True
217,217,40.524,-74.18,5,16,No,False,1,True
218,218,40.524,-74.175,1,6,No,False,1,True
219,219,40.524,-74.175,1,12,No,False,1,True
220,220,40.524,-74.175,3,15,No,False,1,True
221,221,40.524,-74.169,1,17,No,False,1,True
222,222,40.524,-74.169,2,15,No,True,1,False
223,223,40.524,-74.169,3,12,No,False,2,True
224,224,40.524,-74.164,1,18,No,False,1,True
225,225,40.524,-74.164,4,12,No,False,1,True
226,226,40.528,-74.241,5,8,No,False,1,True
227,227,40.528,-74.225,1,18,No,False,1,True
228,228,40.528,-74.225,2,16,No,False,1,True
229,229,40.528,-74.225,3,4,No,False,1,True
230,230,40.528,-74.225,4,12,No,False,1,True
231,231,40.528,-74.225,4,17,No,False,1,True
232,232,40.528,-74.225,5,11,No,False,1,True
233,233,40.528,-74.219,2,17,No,False,1,True
234,234,40.528,-74.219,2,23,No,False,1,True
235,235,40.528,-74.219,5,11,No,False,1,True
236,236,40.528,-74.219,5,16,No,False,1,True
237,237,40.528,-74.21300000000001,2,0,No,False,1,True
238,238,40.528,-74.21300000000001,2,12,No,False,1,True
239,239,40.528,-74.21300000000001,2,18,No,False,1,True
240,240,40.528,-74.21300000000001,3,15,No,False,1,True
241,241,40.528,-74.21300000000001,3,15,No,True,1,False
242,242,40.528,-74.21300000000001,3,18,No,False,1,True
243,243,40.528,-74.21300000000001,3,22,No,False,1,True
244,244,40.528,-74.21300000000001,4,12,No,False,1,True
245,245,40.528,-74.21300000000001,4,17,No,False,2,True
246,246,40.528,-74.21300000000001,5,11,No,True,1,False
247,247,40.528,-74.208,1,9,No,True,1,False
248,248,40.528,-74.208,1,13,No,False,1,True
249,249,40.528,-74.208,2,23,No,False,1,True
250,250,40.528,-74.208,3,9,No,False,1,True
251,251,40.528,-74.208,4,15,No,False,1,True
252,252,40.528,-74.208,4,16,No,False,1,True
253,253,40.528,-74.208,5,8,No,False,1,True
254,254,40.528,-74.202,1,21,No,False,1,True
255,255,40.528,-74.197,1,8,No,True,1,False
256,256,40.528,-74.197,1,18,No,False,1,True
257,257,40.528,-74.197,2,23,No,False,1,True
258,258,40.528,-74.197,4,12,No,True,1,False
259,259,40.528,-74.197,4,13,No,True,1,False
260,260,40.528,-74.197,5,11,No,False,1,True
261,261,40.528,-74.197,5,14,No,False,1,True
262,262,40.528,-74.197,5,15,No,False,1,True
263,263,40.528,-74.197,5,16,No,True,1,False
264,264,40.528,-74.191,1,21,No,False,1,True
265,265,40.528,-74.191,3,2,No,False,1,True
266,266,40.528,-74.191,3,17,No,False,1,True
267,267,40.528,-74.191,4,15,No,False,1,True
268,268,40.528,-74.191,5,8,No,False,1,True
269,269,40.528,-74.191,5,13,No,False,1,True
270,270,40.528,-74.169,5,9,No,False,1,True
271,271,40.528,-74.164,2,14,No,False,1,True
272,272,40.528,-74.164,2,17,No,False,1,True
273,273,40.528,-74.164,3,9,No,False,2,True
274,274,40.528,-74.164,4,8,No,False,1,True
275,275,40.528,-74.164,4,16,No,False,1,True
276,276,40.528,-74.164,5,10,No,False,1,True
277,277,40.528,-74.164,5,13,No,False,1,True
278,278,40.528,-74.164,5,14,No,False,1,True
279,279,40.528,-74.164,5,17,No,False,1,True
280,280,40.528,-74.158,4,14,No,False,1,True
281,281,40.533,-74.241,2,10,No,False,1,True
282,282,40.533,-74.241,5,1,No,False,1,True
283,283,40.533,-74.241,5,11,No,False,1,True
284,284,40.533,-74.219,2,8,No,False,1,True
285,285,40.533,-74.219,3,3,No,True,1,False
286,286,40.533,-74.219,3,8,No,False,1,True
287,287,40.533,-74.219,4,20,No,False,1,True
288,288,40.533,-74.219,5,7,No,False,1,True
289,289,40.533,-74.219,5,15,No,False,1,True
290,290,40.533,-74.21300000000001,1,1,No,False,1,True
291,291,40.533,-74.21300000000001,5,8,No,False,1,True
292,292,40.533,-74.21300000000001,5,10,No,True,1,False
293,293,40.533,-74.208,1,18,No,False,1,True
294,294,40.533,-74.208,2,8,No,False,1,True
295,295,40.533,-74.208,3,13,No,True,1,False
296,296,40.533,-74.208,3,16,No,False,1,True
297,297,40.533,-74.208,4,19,No,False,1,True
298,298,40.533,-74.208,5,6,No,False,1,True
299,299,40.533,-74.208,5,8,No,False,1,True
300,300,40.533,-74.202,2,17,No,False,1,True
301,301,40.533,-74.197,1,9,No,True,1,False
302,302,40.533,-74.197,1,12,No,False,1,True
303,303,40.533,-74.197,2,12,No,False,1,True
304,304,40.533,-74.197,4,1,No,False,1,True
305,305,40.533,-74.197,4,16,No,False,1,True
306,306,40.533,-74.197,4,20,No,False,1,True
307,307,40.533,-74.197,4,21,No,False,1,True
308,308,40.533,-74.197,5,3,No,False,1,True
309,309,40.533,-74.197,5,12,No,False,1,True
310,310,40.533,-74.197,5,16,No,False,2,True
311,311,40.533,-74.197,5,17,No,False,1,True
312,312,40.533,-74.197,5,18,No,False,1,True
313,313,40.533,-74.191,2,17,No,False,1,True
314,314,40.533,-74.191,3,8,No,False,1,True
315,315,40.533,-74.191,4,12,No,False,1,True
316,316,40.533,-74.191,5,20,No,True,1,False
317,317,40.533,-74.186,1,10,No,False,1,True
318,318,40.533,-74.186,2,2,No,False,1,True
319,319,40.533,-74.186,2,14,No,False,1,True
320,320,40.533,-74.186,4,19,No,False,2,True
321,321,40.533,-74.164,1,9,No,False,1,True
322,322,40.533,-74.164,1,11,No,False,1,True
323,323,40.533,-74.164,2,12,No,False,1,True
324,324,40.533,-74.164,3,18,No,True,1,False
325,325,40.533,-74.164,5,8,No,False,1,True
326,326,40.533,-74.158,1,7,No,True,1,False
327,327,40.533,-74.158,1,9,No,False,1,True
328,328,40.533,-74.158,1,14,No,False,1,True
329,329,40.533,-74.158,1,17,No,False,1,True
330,330,40.533,-74.158,2,8,No,False,1,True
331,331,40.533,-74.158,5,14,No,False,1,True
332,332,40.533,-74.158,5,14,No,True,1,False
333,333,40.533,-74.153,1,0,No,False,1,True
334,334,40.533,-74.153,1,16,No,False,1,True
335,335,40.533,-74.153,2,13,No,False,1,True
336,336,40.537,-74.241,2,16,No,False,2,True
337,337,40.537,-74.241,3,10,No,False,1,True
338,338,40.537,-74.241,3,10,No,True,1,False
339,339,40.537,-74.241,3,16,No,False,1,True
340,340,40.537,-74.236,1,16,No,False,1,True
341,341,40.537,-74.236,1,17,No,False,1,True
342,342,40.537,-74.23,2,17,No,False,1,True
343,343,40.537,-74.23,4,21,No,False,1,True
344,344,40.537,-74.225,1,0,No,False,1,True
345,345,40.537,-74.225,1,14,No,False,1,True
346,346,40.537,-74.225,1,15,No,False,1,True
347,347,40.537,-74.225,3,14,No,True,1,False
348,348,40.537,-74.219,1,15,No,False,1,True
349,349,40.537,-74.219,3,20,No,False,1,True
350,350,40.537,-74.219,5,17,No,False,1,True
351,351,40.537,-74.219,5,19,No,False,1,True
352,352,40.537,-74.21300000000001,4,0,No,False,1,True
353,353,40.537,-74.208,2,6,No,False,1,True
354,354,40.537,-74.202,1,14,No,False,1,True
355,355,40.537,-74.202,1,16,No,False,1,True
356,356,40.537,-74.202,2,11,No,False,1,True
357,357,40.537,-74.197,1,10,No,True,1,False
358,358,40.537,-74.197,1,12,No,False,1,True
359,359,40.537,-74.197,3,18,No,False,1,True
360,360,40.537,-74.197,5,16,No,False,1,True
361,361,40.537,-74.191,2,6,No,False,1,True
362,362,40.537,-74.191,3,10,No,False,1,True
363,363,40.537,-74.191,4,14,No,False,1,True
364,364,40.537,-74.186,1,13,No,False,1,True
365,365,40.537,-74.186,3,12,No,False,1,True
366,366,40.537,-74.186,5,16,No,False,1,True
367,367,40.537,-74.18,3,13,No,True,1,False
368,368,40.537,-74.18,3,20,No,False,1,True
369,369,40.537,-74.175,5,0,No,False,1,True
370,370,40.537,-74.175,5,9,No,True,1,False
371,371,40.537,-74.175,5,12,No,False,1,True
372,372,40.537,-74.175,5,17,No,False,1,True
373,373,40.537,-74.169,4,20,No,False,1,True
374,374,40.537,-74.164,1,10,No,False,1,True
375,375,40.537,-74.158,4,21,No,True,1,False
376,376,40.537,-74.153,1,13,No,False,1,True
377,377,40.537,-74.153,1,19,No,False,1,True
378,378,40.537,-74.153,2,4,No,False,1,True
379,379,40.537,-74.153,2,8,No,False,1,True
380,380,40.537,-74.153,2,16,No,False,1,True
381,381,40.537,-74.153,3,15,No,True,1,False
382,382,40.537,-74.153,4,23,No,False,1,True
383,383,40.537,-74.153,5,15,No,True,1,False
384,384,40.537,-74.153,5,16,No,False,1,True
385,385,40.537,-74.153,5,18,No,False,1,True
386,386,40.537,-74.153,5,20,No,False,1,True
387,387,40.537,-74.14699999999999,1,12,No,False,1,True
388,388,40.541,-74.241,1,0,No,True,1,False
389,389,40.541,-74.241,1,5,No,False,1,True
390,390,40.541,-74.225,1,18,No,False,1,True
391,391,40.541,-74.225,2,10,No,False,1,True
392,392,40.541,-74.225,4,15,No,True,1,False
393,393,40.541,-74.225,5,13,No,False,1,True
394,394,40.541,-74.219,1,23,No,False,1,True
395,395,40.541,-74.219,3,15,No,False,1,True
396,396,40.541,-74.219,5,7,No,False,1,True
397,397,40.541,-74.219,5,9,No,False,1,True
398,398,40.541,-74.219,5,17,No,False,2,True
399,399,40.541,-74.219,5,21,No,False,2,True
400,400,40.541,-74.21300000000001,1,18,No,True,1,False
401,401,40.541,-74.21300000000001,1,19,No,True,1,False
402,402,40.541,-74.21300000000001,1,20,No,False,1,True
403,403,40.541,-74.21300000000001,4,18,No,False,1,True
404,404,40.541,-74.21300000000001,4,21,No,False,1,True
405,405,40.541,-74.208,1,7,No,False,1,True
406,406,40.541,-74.208,2,8,No,False,1,True
407,407,40.541,-74.208,3,13,No,True,1,False
408,408,40.541,-74.208,4,17,No,False,1,True
409,409,40.541,-74.208,5,22,No,False,1,True
410,410,40.541,-74.202,1,8,No,False,1,True
411,411,40.541,-74.202,3,12,No,False,1,True
412,412,40.541,-74.202,4,14,No,False,1,True
413,413,40.541,-74.197,1,10,No,False,1,True
414,414,40.541,-74.197,1,16,No,False,1,True
415,415,40.541,-74.197,2,11,No,False,1,True
416,416,40.541,-74.197,3,10,No,False,1,True
417,417,40.541,-74.191,4,8,No,False,1,True
418,418,40.541,-74.186,2,14,No,False,1,True
419,419,40.541,-74.186,2,20,No,False,1,True
420,420,40.541,-74.186,3,16,No,False,1,True
421,421,40.541,-74.18,3,0,No,False,1,True
422,422,40.541,-74.18,4,15,No,False,1,True
423,423,40.541,-74.18,4,17,No,True,1,False
424,424,40.541,-74.18,5,10,No,False,1,True
425,425,40.541,-74.18,5,14,No,True,1,False
426,426,40.541,-74.175,1,1,No,False,1,True
427,427,40.541,-74.175,1,18,No,False,1,True
428,428,40.541,-74.175,2,23,No,True,1,False
429,429,40.541,-74.175,3,16,No,True,1,False
430,430,40.541,-74.175,3,21,No,False,1,True
431,431,40.541,-74.175,5,9,No,False,1,True
432,432,40.541,-74.175,5,16,No,True,1,False
433,433,40.541,-74.169,1,0,No,False,1,True
434,434,40.541,-74.169,1,16,No,False,2,True
435,435,40.541,-74.169,1,16,No,True,1,False
436,436,40.541,-74.169,1,18,No,True,1,False
437,437,40.541,-74.169,2,8,No,False,1,True
438,438,40.541,-74.169,2,13,No,False,1,True
439,439,40.541,-74.169,2,13,No,True,1,False
440,440,40.541,-74.169,2,21,No,False,1,True
441,441,40.541,-74.169,2,22,No,False,1,True
442,442,40.541,-74.169,3,14,No,False,1,True
443,443,40.541,-74.169,4,10,No,False,1,True
444,444,40.541,-74.169,4,18,No,False,1,True
445,445,40.541,-74.169,4,20,No,False,1,True
446,446,40.541,-74.169,5,9,No,False,1,True
447,447,40.541,-74.169,5,11,No,False,1,True
448,448,40.541,-74.169,5,13,No,False,1,True
449,449,40.541,-74.169,5,14,No,True,1,False
450,450,40.541,-74.169,5,17,No,False,1,True
451,451,40.541,-74.169,5,19,No,False,1,True
452,452,40.541,-74.169,5,20,No,False,1,True
453,453,40.541,-74.164,1,19,No,False,1,True
454,454,40.541,-74.164,1,20,No,False,1,True
455,455,40.541,-74.164,2,22,No,False,1,True
456,456,40.541,-74.164,3,13,No,False,2,True
457,457,40.541,-74.164,3,15,No,True,1,False
458,458,40.541,-74.164,4,6,No,False,1,True
459,459,40.541,-74.164,4,17,No,False,2,True
460,460,40.541,-74.164,5,8,No,False,2,True
461,461,40.541,-74.158,1,10,No,False,1,True
462,462,40.541,-74.158,2,14,No,False,1,True
463,463,40.541,-74.158,2,18,No,True,1,False
464,464,40.541,-74.158,2,21,No,False,1,True
465,465,40.541,-74.158,3,18,No,True,1,False
466,466,40.541,-74.158,4,5,No,False,1,True
467,467,40.541,-74.158,5,10,No,False,1,True
468,468,40.541,-74.158,5,13,No,False,1,True
469,469,40.541,-74.153,1,16,No,False,1,True
470,470,40.541,-74.153,3,16,No,True,1,False
471,471,40.541,-74.153,5,14,No,False,2,True
472,472,40.541,-74.14699999999999,1,0,No,False,1,True
473,473,40.541,-74.14699999999999,1,8,No,False,1,True
474,474,40.541,-74.14699999999999,1,11,No,False,1,True
475,475,40.541,-74.14699999999999,1,12,No,False,1,True
476,476,40.541,-74.14699999999999,1,15,No,False,1,True
477,477,40.541,-74.14699999999999,2,11,No,False,1,True
478,478,40.541,-74.14699999999999,2,13,No,False,1,True
479,479,40.541,-74.14699999999999,2,15,No,False,1,True
480,480,40.541,-74.14699999999999,2,19,No,False,1,True
481,481,40.541,-74.14699999999999,2,21,No,False,1,True
482,482,40.541,-74.14699999999999,3,10,No,False,1,True
483,483,40.541,-74.14699999999999,3,13,No,False,1,True
484,484,40.541,-74.14699999999999,3,16,No,False,1,True
485,485,40.541,-74.14699999999999,3,19,No,True,1,False
486,486,40.541,-74.14699999999999,4,11,No,False,1,True
487,487,40.541,-74.14699999999999,4,21,No,False,1,True
488,488,40.541,-74.14699999999999,4,22,No,False,1,True
489,489,40.541,-74.14699999999999,5,9,No,False,2,True
490,490,40.541,-74.14699999999999,5,10,No,False,1,True
491,491,40.541,-74.14699999999999,5,14,No,False,1,True
492,492,40.541,-74.14699999999999,5,18,No,False,1,True
493,493,40.545,-74.236,5,15,No,False,1,True
494,494,40.545,-74.225,1,2,No,False,1,True
495,495,40.545,-74.225,2,3,No,False,1,True
496,496,40.545,-74.225,2,19,No,False,1,True
497,497,40.545,-74.225,3,12,No,False,1,True
498,498,40.545,-74.225,4,19,No,False,1,True
499,499,40.545,-74.225,5,14,No,False,1,True
500,500,40.545,-74.225,5,20,No,False,1,True
501,501,40.545,-74.219,1,16,No,False,1,True
502,502,40.545,-74.219,4,7,No,False,1,True
503,503,40.545,-74.21300000000001,2,10,No,False,1,True
504,504,40.545,-74.21300000000001,2,16,No,False,1,True
505,505,40.545,-74.21300000000001,3,8,No,False,1,True
506,506,40.545,-74.21300000000001,3,13,No,False,1,True
507,507,40.545,-74.21300000000001,5,22,No,False,1,True
508,508,40.545,-74.202,1,4,No,True,1,False
509,509,40.545,-74.202,1,9,No,False,1,True
510,510,40.545,-74.202,1,14,No,False,1,True
511,511,40.545,-74.202,3,15,No,False,1,True
512,512,40.545,-74.202,3,17,No,False,1,True
513,513,40.545,-74.202,3,20,No,False,1,True
514,514,40.545,-74.202,5,13,No,False,1,True
515,515,40.545,-74.197,1,0,No,True,1,False
516,516,40.545,-74.197,2,13,No,False,1,True
517,517,40.545,-74.197,2,19,No,False,1,True
518,518,40.545,-74.197,3,8,No,False,1,True
519,519,40.545,-74.197,3,14,No,False,1,True
520,520,40.545,-74.186,1,8,No,False,1,True
521,521,40.545,-74.186,1,13,No,True,1,False
522,522,40.545,-74.186,1,16,No,False,1,True
523,523,40.545,-74.186,2,7,No,False,1,True
524,524,40.545,-74.186,2,14,No,False,1,True
525,525,40.545,-74.186,2,16,No,False,1,True
526,526,40.545,-74.186,3,16,No,True,1,False
527,527,40.545,-74.186,4,14,No,False,1,True
528,528,40.545,-74.186,4,18,No,False,1,True
529,529,40.545,-74.186,4,19,No,False,1,True
530,530,40.545,-74.186,5,12,No,False,1,True
531,531,40.545,-74.186,5,13,No,False,1,True
532,532,40.545,-74.186,5,16,No,False,1,True
533,533,40.545,-74.18,2,17,No,False,1,True
534,534,40.545,-74.18,3,16,No,False,1,True
535,535,40.545,-74.18,4,9,No,False,1,True
536,536,40.545,-74.18,4,19,No,False,1,True
537,537,40.545,-74.18,5,7,No,False,1,True
538,538,40.545,-74.18,5,18,No,False,1,True
539,539,40.545,-74.175,1,12,No,True,1,False
540,540,40.545,-74.175,5,10,No,True,1,False
541,541,40.545,-74.169,1,0,No,False,1,True
542,542,40.545,-74.169,1,9,No,False,1,True
543,543,40.545,-74.169,2,16,No,False,1,True
544,544,40.545,-74.169,3,7,No,False,1,True
545,545,40.545,-74.169,3,11,No,False,1,True
546,546,40.545,-74.169,3,18,No,False,1,True
547,547,40.545,-74.169,4,19,No,True,1,False
548,548,40.545,-74.164,3,13,No,False,1,True
